SeniorCitizen,Partner,Dependents,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,Tenure_Encoded
1,0,0,1,0.28120789763722753,-0.2238366145116422,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.04899793933678035
0,1,1,0,-1.5624372092816248,-0.8483980412937365,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,-1.0973167543406377
0,0,0,0,-1.5335506039197626,-0.40114073597559147,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,1.1953126330141985
0,0,0,1,-1.5505427247208579,-0.7063010422209144,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04899793933678035
0,1,0,1,0.7960691579104188,2.1419336184937654,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,0,0,1,-1.1733176429365397,-0.16167964860426157,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1.1953126330141985
1,1,0,1,1.6184878046834368,2.9843196685808544,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,1.1953126330141985
0,1,0,0,0.4613243781288388,1.8841389786060496,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-1.5607379972015152,-0.3807249131342376,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.3568325475883702,-0.8745819922766686,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,-1.0973167543406377
0,1,0,0,-1.5607379972015152,-0.24274458642801908,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-1.5420466643203103,-0.6192047006972493,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
0,1,0,0,-0.23535257471607288,0.923566136970772,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0,1.1953126330141985
1,1,0,0,-1.346637275107713,-0.04129091602277337,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,0,0,1,-1.5386482401600912,-0.7795155815781256,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,-1.0973167543406377
0,1,1,1,-1.5641364213617341,-0.4609042877163421,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,0,0,0,0.25571971643558444,0.6808500063328254,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.1953126330141985
0,0,0,0,-1.5165584831186671,-0.8298012132190216,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,-1.0973167543406377
0,0,1,1,-1.3568325475883702,-0.6035996403308218,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.04899793933678035
0,1,1,0,-1.3551333355082607,-0.021545249148076002,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,0,1,0.2795086855571181,0.037643883192683546,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0,0.04899793933678035
0,1,0,1,-0.3695903290447267,0.9078653400376794,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,1.1953126330141985
0,1,1,0,-1.0560720094089813,-0.021569183289742277,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,1,1.7255381657303377,3.09728881724579,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,0,0,-0.004259731821175106,1.366491362647317,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1.1953126330141985
0,0,0,0,-1.5624372092816248,-0.7502919946035734,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.04899793933678035
0,1,0,0,-0.31181711832100223,0.26796212844748685,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,1.1953126330141985
0,0,0,0,-1.5488435126407483,-0.7116622899541656,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.04899793933678035
0,1,0,0,1.8121979818159242,2.950117780139712,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.3976136375109993,-0.20334898924528955,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-1.528452967679434,-0.5158810111238329,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,1.1953126330141985
0,1,1,1,1.7068468328491329,3.158392680919853,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,1.1953126330141985
0,0,0,0,-1.3670278200690276,-0.3138050530352633,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,1.1953126330141985
0,1,1,0,-1.5505427247208579,-0.535291600015202,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
0,1,0,1,1.5641130181199312,2.747706744067814,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-1.5114608468783386,-0.5701875785646672,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.04899793933678035
0,1,1,0,1.6983507724485851,2.3605720026154144,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,0,-1.3755238804695753,0.022613242226247204,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,0,0,0,-1.5420466643203103,-0.49587206869080613,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,1.1953126330141985
0,0,0,1,0.71790540222538,2.0798484550113834,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,0,1.1953126330141985
1,1,0,1,0.9982753954434543,2.035330951512066,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1.1953126330141985
0,1,0,0,0.23193074731405075,0.3979484518371613,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0,1.1953126330141985
0,0,0,0,-1.0390798886078858,-0.6909831915544825,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0,-1.0973167543406377
0,1,1,1,-0.6958390484257587,0.19328760644863133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,1.1953126330141985
0,1,0,0,-1.5437458764004197,-0.23872365062808076,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,0,0,1,0.10109141714561626,-0.5984059315892347,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,-1.0973167543406377
0,0,0,1,-1.5335506039197626,-0.841816152335504,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,-1.0973167543406377
0,0,0,1,-1.3636293959088084,-0.650390887288438,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.04899793933678035
1,0,0,0,-0.7230264417075113,-0.8535199476103247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,-1.0973167543406377
0,1,1,0,-1.5301521797595434,-0.7920810059529331,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,-1.0973167543406377
0,1,1,0,0.802866006230857,1.5035143236868835,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0,1.1953126330141985
0,1,0,0,0.47151965060949647,1.7756455144327126,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,1.1953126330141985
0,1,0,1,-0.6584563826633487,-0.2367849851531104,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.04899793933678035
0,0,0,1,-0.1333998499095004,0.8704562766132528,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0,1.1953126330141985
0,0,0,0,-1.5522419368009674,-0.18448888561224525,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,1,1,1,1.4417697483520444,2.9164903110985607,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,0,-1.5624372092816248,-0.5906273355476872,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
0,1,0,0,-1.5369490280799818,-0.19310517661211318,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-0.0535368821443519,0.4481862151947246,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,1.1953126330141985
0,0,0,1,-0.48853517465239465,0.22569443426480146,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.1953126330141985
0,1,0,1,1.5233319281973021,2.335321483157468,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,1,1,-1.3585317596684798,-0.07405675596393788,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,0,1,0,-1.390816789190561,-0.0825533762554743,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.3653286079889178,0.014738909618034535,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,0,0,1.064544666567726,2.2005961997178662,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,0,1.1953126330141985
0,0,0,1,0.9388029726396203,-0.23436763684481413,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,0.04899793933678035
0,0,0,0,0.6601321915016555,1.9932307963210445,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,0,1.1953126330141985
0,0,1,0,0.024626873540686902,1.4668950869374446,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1.1953126330141985
0,0,0,0,-1.513160058958448,-0.6414395183052418,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.04899793933678035
0,1,0,1,-0.13000142574928125,1.1029525287596893,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,1,0,-0.3661919048845076,0.226939009631449,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1.1953126330141985
0,1,1,1,1.5114374436365356,1.4712750348623773,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,1,0.5292928613332205,1.8670500014563116,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,1.1953126330141985
0,0,0,0,-1.528452967679434,-0.5188967129737867,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,0,1,0.0857985084246303,1.4253214828630818,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,1,-1.5454450884805293,-0.19741332211204715,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,1,0,0,-1.3449380630276033,-0.18353151994559325,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,0,0,1,0.7281006747060371,1.6669845112677113,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,1,-1.5505427247208579,-0.6584327588883148,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0.04899793933678035
1,0,0,0,1.4553634449929205,1.9205906763638245,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,1.1953126330141985
0,0,0,0,-0.36789111696461707,0.031803952626106365,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,1.1953126330141985
0,0,0,0,-0.6771477155445537,-0.8528737257853346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,-1.0973167543406377
0,0,0,0,-0.21326281767464889,-0.08262517868047314,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0.04899793933678035
0,1,1,0,0.14187250706824536,-0.6462263466385018,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,0,-1.0973167543406377
1,1,0,1,-0.011056580141613368,1.3015101680233128,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,0,0,0,-1.5454450884805293,-0.4677494522329039,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,1.1953126330141985
0,0,0,0,-1.3670278200690276,-0.7836561880863955,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,-1.0973167543406377
0,1,1,1,1.6660657429265038,2.982907554222543,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,0,0,0,1.4927461107553308,2.5000123119632773,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,1,1.5352264127580693,2.946503724748101,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-0.1775793639923486,1.037301178169029,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0,1.1953126330141985
0,1,1,1,-1.5301521797595434,-0.6821754274212841,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0.04899793933678035
0,1,1,0,-1.353434123428151,-0.1402585918129232,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,0,0,0,-1.5182576951987765,-0.3513816554513541,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.035681464447667,0.07335362255880286,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,1.1953126330141985
1,1,0,1,-0.0416423975835853,0.985986378436482,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,1,0,-0.18777463647300577,0.8603321346884079,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,1.1953126330141985
0,0,0,0,-0.6482611101826914,0.2895507242304892,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,-1.3721254563093561,0.015385131443024695,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-0.06543136670511875,0.7572956548149871,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,1,0.48681255933048195,1.7657367797828647,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,1,1,-1.5556403609611866,-0.7443802616119974,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
0,1,1,1,1.164798179294189,2.317275140341078,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,0,1.1953126330141985
1,1,0,1,0.2965008063582135,1.0652323214936008,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1.1953126330141985
0,1,0,1,1.1580013309737507,2.449630943755716,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0,1.1953126330141985
0,1,0,0,0.4732188626896059,1.7112148050670333,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,1.1953126330141985
0,0,0,1,-1.5080624227181194,-0.7563473324451473,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,-1.0973167543406377
0,0,0,1,0.1231811741870405,-0.2186189716283889,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0.04899793933678035
0,0,1,1,1.151204482653313,2.0794655087447227,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0,1.1953126330141985
0,0,0,0,-1.2174971570193878,-0.7972986488361864,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,-1.0973167543406377
0,1,0,0,-1.5454450884805293,-0.3895805455507686,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0,1.1953126330141985
0,0,0,1,-0.2081651814343203,-0.7134094822958054,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,-1.0973167543406377
0,1,1,1,0.8674360652750193,2.2425048817755573,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,1,0.991478547123016,2.4387169751558835,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,1,1,-1.557339573041296,-0.5872526215727389,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04899793933678035
0,1,0,0,0.09089614466495911,1.3580665447807792,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,0,1.1953126330141985
0,0,0,1,-1.5267537555993242,-0.5414905427067738,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,1.1953126330141985
0,1,1,0,-1.5403474522402005,-0.38213702749254935,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,0,0,0.4120472278056625,1.1147999288845076,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0,1.1953126330141985
0,1,1,0,-1.5488435126407483,-0.6852150634129043,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04899793933678035
0,1,0,0,1.1698958155345178,2.1556718158102215,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,0,0,0,0.3236881996399661,0.547919783518196,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1.1953126330141985
0,0,0,1,-1.5675348455219533,-0.5691823446146826,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
0,1,1,0,0.4647228022890582,0.0991785614167404,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,0.04899793933678035
0,0,1,0,-0.08242348750621416,0.7622739562815775,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1.1953126330141985
0,1,1,0,-1.553941148881077,-0.8157518720609035,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,-1.0973167543406377
0,0,1,1,-1.3755238804695753,-0.1928419010537839,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,0,0,0,-0.9864043141244901,-0.6955546126127458,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,-1.0973167543406377
0,1,1,1,0.9388029726396203,0.7430069722402061,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,0,0,-1.5420466643203103,-0.42320801459191987,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,1.1953126330141985
0,0,0,0,-0.16228645527136265,0.977920572694939,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0,1.1953126330141985
0,0,0,0,0.0857985084246303,-0.47141137590784776,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,0,0.04899793933678035
1,1,0,0,-1.3738246683894655,0.03539407387605134,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,0,0,0,-1.5607379972015152,-0.586606399747749,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,0.04899793933678035
0,1,0,0,0.369566925802924,1.485108968745499,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,1.1953126330141985
0,0,0,0,-1.528452967679434,-0.5897417723060342,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0.04899793933678035
1,0,0,1,1.7697176798131857,3.1637060603697718,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,1,1,0,-1.3619301838286988,-0.40166728709225,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
1,0,0,1,0.8317526115927191,1.756689674233003,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1.1953126330141985
0,0,0,0,0.33048504796040434,0.03891239270099737,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,0,0.04899793933678035
0,1,1,0,0.014431601060029753,1.315559509181431,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,1,0,0,0.060310327222987174,1.188325612083381,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,0,1.1953126330141985
0,1,1,0,1.5505193214790551,2.9179024254568726,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
1,0,0,0,-1.5454450884805293,-0.5932600911309802,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.04899793933678035
0,1,0,0,0.354274017081938,0.9808884062615602,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,1.1953126330141985
0,1,0,1,-0.10621245662774782,0.9342886324372743,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0,1.1953126330141985
0,1,0,0,1.6949523482883662,3.1221563904370755,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,0,0,0,-1.5556403609611866,-0.8652476770268116,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,-1.0973167543406377
0,1,1,0,-1.5250545435192149,-0.28750143134399975,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,1.1953126330141985
0,1,1,0,-1.5454450884805293,-0.7107288584291799,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04899793933678035
0,1,1,1,-0.30162184584034507,1.0154732409693634,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,1.1953126330141985
0,1,0,1,1.2259698141781323,2.0763540703281036,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0,1.1953126330141985
0,1,1,0,-1.5301521797595434,-0.5309116520902691,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,1,0,0.28630553387755636,1.464190528929153,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0,1.1953126330141985
0,0,0,0,-1.5335506039197626,-0.6804282350796443,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0.04899793933678035
0,0,0,0,-1.547144300560639,-0.7748962922365297,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0,-1.0973167543406377
0,1,0,1,-1.3364420026270556,-0.0120433949065549,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,1.1953126330141985
0,1,1,0,-1.4010120616712183,-0.029826462164615722,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.4349963032734092,-0.27378716816921,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,1.1953126330141985
0,1,1,0,-1.553941148881077,-0.17405359984573854,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1.1953126330141985
0,1,0,0,-1.5522419368009674,-0.7838955295030584,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,-1.0973167543406377
0,0,1,0,-1.5369490280799818,-0.8282454940107121,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,-1.0973167543406377
0,1,1,1,1.751026346931981,3.1735190584529547,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,1.1953126330141985
0,0,0,1,-0.7383193504284973,-0.3903943063674228,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0.04899793933678035
0,1,0,1,-0.1520911827907055,1.1662343993253859,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,1.1953126330141985
1,1,1,1,-0.0025605197410656613,1.0234193760025752,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1.1953126330141985
0,1,0,1,1.4587618691531399,2.878578630699142,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,1.1953126330141985
0,0,0,0,0.9082171551976485,2.3004015704663368,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,1.1953126330141985
0,0,0,1,-1.3670278200690276,-0.8013674529194573,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0,-1.0973167543406377
0,0,0,0,0.3355826842007332,0.9313207988706532,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,0,1.1953126330141985
0,1,1,0,-1.5556403609611866,-0.3832858662925318,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,1.1953126330141985
